Sno.,Purchase Id,Invoice No,Pur.Date,Supplier,Barcode,Category,Item,HSN Code,Tax Type,GST (%),Size,Colour,QTY - ST,Total Qty,Purchase Rate,Disc1(%),Disc1(Rs),Taxable Value,Total Tax,Total Purchase Rate,MRP,Rate
419,94,2561,29/06/2022,Sai Book House,STVB4,Stationary,Sharada Telugu Vachakamu Book 4,0,Non GST,0,4,White,154,154,185,40,74,17094,0,17094,185,185
420,94,2561,29/06/2022,Sai Book House,TS1,Stationary,Telugu Sahithi 1,0,Non GST,0,1,White,136,136,165,40,66,13464,0,13464,165,165
421,94,2561,29/06/2022,Sai Book House,HG1,Stationary,Hindi Gnan book 1,0,Non GST,0,1,White,160,160,165,40,66,15840,0,15840,165,165
422,94,2561,29/06/2022,Sai Book House,HG2,Stationary,Hindi Gnan book 2,0,Non GST,0,2,White,169,169,165,40,66,16731,0,16731,165,165
423,94,2561,29/06/2022,Sai Book House,SHPP3,Stationary,Sadbhavana Hindi Patyak pusthak 3,0,Non GST,0,3,White,169,169,126,40,50.4,12776.4,0,12776.4,126,126
424,94,2561,29/06/2022,Sai Book House,SHPP4,Stationary,Sadbhavana Hindi Patyak pusthak 4,0,Non GST,0,4,White,154,154,126,40,50.4,11642.4,0,11642.4,126,126
425,94,2561,29/06/2022,Sai Book House,JE,Stationary,Junior English,0,Non GST,0,0,White,445,445,360,30,108,112140,0,112140,360,360
426,94,2561,29/06/2022,Sai Book House,CH6,Stationary,Cambridge Hodder 6,0,Non GST,0,0,White,85,85,895,25,223.75,57056.25,0,57056.25,895,895
427,95,2562,29/06/2022,Sai Book House,PC1,Stationary,Primary Comprehension (1),Cambridge,Non GST,0,1,White,169,169,260,30,78,30758,0,30758,260,260
428,95,2562,29/06/2022,Sai Book House,PC2,Stationary,Primary Comprehension (2),Cambridge,Non GST,0,2,White,154,154,260,30,78,28028,0,28028,260,260
429,95,2562,29/06/2022,Sai Book House,PC3,Stationary,Primary Comprehension (3),Cambridge,Non GST,0,3,White,196,196,260,30,78,35672,0,35672,260,260
430,95,2562,29/06/2022,Sai Book House,PC4,Stationary,Primary Comprehension (4),Cambridge,Non GST,0,4,White,142,142,290,30,87,28826,0,28826,290,290
431,95,2562,29/06/2022,Sai Book House,PC5,Stationary,Primary Comprehension (5),Cambridge,Non GST,0,5,White,129,129,290,30,87,26187,0,26187,290,290
432,95,2562,29/06/2022,Sai Book House,CGE7,Stationary,Cambridge Global English 7,Cambridge,Non GST,0,7,White,142,142,1450,25,362.5,154425,0,154425,1450,1450
433,95,2562,29/06/2022,Sai Book House,CGE8,Stationary,Cambridge Global English 8,Cambridge,Non GST,0,8,White,129,129,1450,25,362.5,140287.5,0,140287.5,1450,1450
434,95,2562,29/06/2022,Sai Book House,MAT6,Stationary,Mathematics 6,NCERT,Non GST,0,6,White,196,196,65,0,0,12740,0,12740,65,65
435,95,2562,29/06/2022,Sai Book House,SCI6,Stationary,Science 6,NCERT,Non GST,0,6,White,196,196,65,0,0,12740,0,12740,65,65
436,95,2562,29/06/2022,Sai Book House,SPL1,Stationary,Social and political life I (civics),NCERT,Non GST,0,6,White,196,196,60,0,0,11760,0,11760,60,60
437,95,2562,29/06/2022,Sai Book House,OP1,Stationary,Our Past - I,NCERT,Non GST,0,6,White,196,196,65,0,0,12740,0,12740,65,65
438,95,2562,29/06/2022,Sai Book House,EOH,Stationary,The Earth Our Habitat,NCERT,Non GST,0,6,White,196,196,55,0,0,10780,0,10780,55,55
439,95,2562,29/06/2022,Sai Book House,MAT7,Stationary,Mathematics 7,NCERT,Non GST,0,7,White,142,142,60,0,0,8520,0,8520,60,60
440,95,2562,29/06/2022,Sai Book House,SCI7,Stationary,Science 7,NCERT,Non GST,0,7,White,142,142,60,0,0,8520,0,8520,60,60
441,95,2562,29/06/2022,Sai Book House,OE,Stationary,Our Environment,NCERT,Non GST,0,7,White,142,142,60,0,0,8520,0,8520,60,60
442,95,2562,29/06/2022,Sai Book House,OP2,Stationary,Our Past - II,NCERT,Non GST,0,7,White,142,142,65,0,0,9230,0,9230,65,65
443,95,2562,29/06/2022,Sai Book House,SPL2,Stationary,Social and political life II (civics),NCERT,Non GST,0,7,White,142,142,65,0,0,9230,0,9230,65,65
444,95,2562,29/06/2022,Sai Book House,MAT8,Stationary,Mathematics 8,NCERT,Non GST,0,8,White,129,129,60,0,0,7740,0,7740,60,60
445,95,2562,29/06/2022,Sai Book House,SCI8,Stationary,Science 8,NCERT,Non GST,0,8,White,129,129,65,0,0,8385,0,8385,65,65
446,95,2562,29/06/2022,Sai Book House,R&D,Stationary,Resource and Development8,NCERT,Non GST,0,8,White,129,129,60,0,0,7740,0,7740,60,60
447,95,2562,29/06/2022,Sai Book House,OP3,Stationary,Our Past - III,NCERT,Non GST,0,8,White,129,129,65,0,0,8385,0,8385,65,65
448,95,2562,29/06/2022,Sai Book House,SPL3,Stationary,Social and political life III (civics),NCERT,Non GST,0,8,White,129,129,65,0,0,8385,0,8385,65,65
449,95,2562,29/06/2022,Sai Book House,ENG9,Stationary,English 9,NCERT,Non GST,0,9,White,176,176,75,0,0,13200,0,13200,75,75
450,95,2562,29/06/2022,Sai Book House,MAT9,Stationary,Mathematics 9,NCERT,Non GST,0,9,White,176,176,155,0,0,27280,0,27280,155,155
451,95,2562,29/06/2022,Sai Book House,SCI9,Stationary,Science 9,NCERT,Non GST,0,9,White,176,176,150,0,0,26400,0,26400,150,150
452,95,2562,29/06/2022,Sai Book House,HIS9,Stationary,History,NCERT,Non GST,0,9,White,176,176,115,0,0,20240,0,20240,115,115
453,95,2562,29/06/2022,Sai Book House,GEO9,Stationary,GEOGRAPHY 9,NCERT,Non GST,0,9,White,176,176,55,0,0,9680,0,9680,55,55
454,95,2562,29/06/2022,Sai Book House,ECO9,Stationary,ECONOMICES 9,NCERT,Non GST,0,9,White,176,176,50,0,0,8800,0,8800,50,50
455,95,2562,29/06/2022,Sai Book House,W&E9,Stationary,Words & Expressions 9,NCERT,Non GST,0,9,White,176,176,110,0,0,19360,0,19360,110,110
456,95,2562,29/06/2022,Sai Book House,MOM9,Stationary,Moments 9,,Non GST,0,9,White,176,176,40,0,0,7040,0,7040,40,40
457,95,2562,29/06/2022,Sai Book House,POL9,Stationary,POLITICS9,NCERT,Non GST,0,9,White,176,176,80,0,0,14080,0,14080,80,80
458,96,2563,29/06/2022,Sai Book House,HVB6,Stationary,HINDI VASANTH BAGH 6,NCERT,Non GST,0,6,White,65,65,65,0,0,4225,0,4225,65,65
459,96,2563,29/06/2022,Sai Book House,HVB7,Stationary,HINDI VASANTH BAGH 7,NCERT,Non GST,0,7,White,65,65,65,0,0,4225,0,4225,65,65
460,96,2563,29/06/2022,Sai Book House,HVB8,Stationary,HINDI VASANTH BAGH 8,NCERT,Non GST,0,8,White,65,65,65,0,0,4225,0,4225,65,65
461,96,2563,29/06/2022,Sai Book House,SPRS9,Stationary,SPARSH 9,NCERT,Non GST,0,9,White,75,75,50,0,0,3750,0,3750,50,50
462,96,2563,29/06/2022,Sai Book House,SANC9,Stationary,SANCHYAN 9,NCERT,Non GST,0,9,White,75,75,30,0,0,2250,0,2250,30,30
463,97,2598,07 August 2022,Sai Book House,RSNB200,Stationary,Regular Short Note book 200,0,EX-TAX,12,200,White,7741,7741,18.75,0,0,145143.76,17417.24,162561,35,35
464,97,2598,07 August 2022,Sai Book House,RSNB100,Stationary,Regular Short Note book 100,0,EX-TAX,12,100,White,708,708,11.8,0,0,8354.41,1002.52,9356.93,22,22
465,97,2598,07 August 2022,Sai Book House,RSNB60,Stationary,Regular Short Note book 60,0,EX-TAX,12,60,White,228,228,10.75,0,0,2451,294.12,2745.12,20,20
466,97,2598,07 August 2022,Sai Book House,CRN100,Stationary,Crown 100 PGS,0,EX-TAX,12,100,White,4154,4154,16.1,0,0,66879.41,8025.52,74904.93,30,30
467,97,2598,07 August 2022,Sai Book House,CRN200,Stationary,Crown 200 PGS,0,EX-TAX,12,200,White,5704,5704,29.5,0,0,168268,20192.16,188460.16,55,55
468,97,2598,07 August 2022,Sai Book House,A4,Stationary,A4 Long Note book,0,EX-TAX,12,0,White,1115,1115,29.5,0,0,32892.5,3947.1,36839.6,55,55
469,97,2598,07 August 2022,Sai Book House,PL DRG60,Stationary,Plain Drawing 60 pgs,0,EX-TAX,12,60,White,825,825,34.85,0,0,28751.24,3450.16,32201.4,60,60
470,98,3131,07 August 2022,Sai Book House,NLGC5,Stationary,New Learners's Grammar and Composition 5,0,Non GST,0,5,White,5,5,355,20,71,1420,0,1420,355,355
471,98,3131,07 August 2022,Sai Book House,AM5,Stationary,Alpha Maths (5),0,Non GST,0,5,White,5,5,490,25,122.5,1837.5,0,1837.5,490,490
472,98,3131,07 August 2022,Sai Book House,CBPS5,Stationary,Cambridge Primary Science (5)New Edition,0,Non GST,0,5,White,5,5,710,25,177.5,2662.5,0,2662.5,710,710
473,98,3131,07 August 2022,Sai Book House,LCW2,Stationary,Lucida Cursive writing-2,0,Non GST,0,2,White,5,5,90,40,36,270,0,270,90,90
474,98,3131,07 August 2022,Sai Book House,SHPP4,Stationary,Sadbhavana Hindi Patyak pusthak 4,0,Non GST,0,4,White,5,5,126,40,50.4,378,0,378,126,126
475,98,3131,07 August 2022,Sai Book House,STVB4,Stationary,Sharada Telugu Vachakamu Book 4,0,Non GST,0,4,White,5,5,185,40,74,555,0,555,185,185
476,98,3131,07 August 2022,Sai Book House,JE,Stationary,Junior English,0,Non GST,0,0,White,10,10,360,30,108,2520,0,2520,360,360
477,98,3131,07 August 2022,Sai Book House,NLGC3,Stationary,New Learners's Grammar and Composition 3,0,Non GST,0,3,White,5,5,345,20,69,1380,0,1380,345,345
478,98,3131,07 August 2022,Sai Book House,FC2,Stationary,Friday Comprehension 2,0,Non GST,0,2,White,6,6,230,20,46,1104,0,1104,230,230
479,99,3132,07 August 2022,Sai Book House,LCW2,Stationary,Lucida Cursive writing-2,0,Non GST,0,2,White,6,6,90,40,36,324,0,324,90,90
480,99,3132,07 August 2022,Sai Book House,STVB2,Stationary,Sharada Telugu Vachakamu Book 2,0,Non GST,0,2,White,6,6,175,40,70,630,0,630,175,175
481,99,3132,07 August 2022,Sai Book House,AM3,Stationary,Alpha Maths (3),0,Non GST,0,3,White,6,6,485,25,121.25,2182.5,0,2182.5,485,485
482,99,3132,07 August 2022,Sai Book House,CBPS3,Stationary,Cambridge Primary Science (3)New Edition,0,Non GST,0,3,White,6,6,710,25,177.5,3195,0,3195,710,710
483,99,3132,07 August 2022,Sai Book House,JE,Stationary,Junior English,0,Non GST,0,0,White,20,20,360,30,108,5040,0,5040,360,360
484,99,3132,07 August 2022,Sai Book House,HG2,Stationary,Hindi Gnan book 2,0,Non GST,0,2,White,5,5,165,40,66,495,0,495,165,165
485,100,3137,07 August 2022,Sai Book House,CBPS2,Stationary,Cambridge Primary Science (2)New Edition,0,Non GST,0,2,White,6,6,710,25,177.5,3195,0,3195,710,710
486,100,3137,07 August 2022,Sai Book House,AM2,Stationary,Alpha Maths (2),0,Non GST,0,2,White,6,6,400,25,100,1800,0,1800,400,400
487,100,3137,07 August 2022,Sai Book House,AM4,Stationary,Alpha Maths (4),0,Non GST,0,4,White,3,3,485,25,121.25,1091.25,0,1091.25,485,485
488,100,3137,07 August 2022,Sai Book House,HG1,Stationary,Hindi Gnan book 1,0,Non GST,0,1,White,5,5,165,40,66,495,0,495,165,165
489,100,3137,07 August 2022,Sai Book House,STVB1,Stationary,Sharada Telugu Vachakamu Book 1,0,Non GST,0,1,White,6,6,130,40,52,468,0,468,130,130
490,100,3137,07 August 2022,Sai Book House,LCW2,Stationary,Lucida Cursive writing-2,0,Non GST,0,2,White,6,6,90,40,36,324,0,324,90,90
491,100,3137,07 August 2022,Sai Book House,STVB2,Stationary,Sharada Telugu Vachakamu Book 2,0,Non GST,0,2,White,10,10,175,40,70,1050,0,1050,175,175
492,100,3137,07 August 2022,Sai Book House,FC2,Stationary,Friday Comprehension 2,0,Non GST,0,2,White,2,2,230,20,46,368,0,368,230,230
493,100,3137,07 August 2022,Sai Book House,JE,Stationary,Junior English,0,Non GST,0,0,White,15,15,360,30,108,3780,0,3780,360,360
494,100,3137,07 August 2022,Sai Book House,NLGC2,Stationary,New Learners's Grammar and Composition 2,0,Non GST,0,2,White,6,6,310,20,62,1488,0,1488,310,310
495,101,3157,07 August 2022,Sai Book House,NLGC4,Stationary,New Learners's Grammar and Composition 4,0,Non GST,0,4,White,4,4,355,20,71,1136,0,1136,355,355
496,101,3157,07 August 2022,Sai Book House,CBPS3,Stationary,Cambridge Primary Science (3)New Edition,0,Non GST,0,3,White,5,5,710,25,177.5,2662.5,0,2662.5,710,710
497,101,3157,07 August 2022,Sai Book House,HG2,Stationary,Hindi Gnan book 2,0,Non GST,0,2,White,13,13,165,40,66,1287,0,1287,165,165
498,101,3157,07 August 2022,Sai Book House,LCW2,Stationary,Lucida Cursive writing-2,0,Non GST,0,2,White,7,7,90,40,36,378,0,378,90,90
499,101,3157,07 August 2022,Sai Book House,SHPP4,Stationary,Sadbhavana Hindi Patyak pusthak 4,0,Non GST,0,4,White,1,1,126,40,50.4,75.6,0,75.6,126,126
500,101,3157,07 August 2022,Sai Book House,STVB2,Stationary,Sharada Telugu Vachakamu Book 2,0,Non GST,0,2,White,3,3,175,40,70,315,0,315,175,175
501,101,3157,07 August 2022,Sai Book House,STVB4,Stationary,Sharada Telugu Vachakamu Book 4,0,Non GST,0,4,White,1,1,185,40,74,111,0,111,185,185
502,101,3157,07 August 2022,Sai Book House,JE,Stationary,Junior English,0,Non GST,0,0,White,8,8,360,30,108,2016,0,2016,360,360
503,102,3158,07 August 2022,Sai Book House,FC2,Stationary,Friday Comprehension 2,0,Non GST,0,2,White,4,4,230,20,46,736,0,736,230,230
504,102,3158,07 August 2022,Sai Book House,NLGC3,Stationary,New Learners's Grammar and Composition 3,0,Non GST,0,3,White,2,2,345,20,69,552,0,552,345,345
505,102,3158,07 August 2022,Sai Book House,TS1,Stationary,Telugu Sahithi 1,0,Non GST,0,1,White,4,4,165,40,66,396,0,396,165,165
506,102,3158,07 August 2022,Sai Book House,PC2,Stationary,Primary Comprehension (2),Cambridge,Non GST,0,2,White,4,4,260,30,78,728,0,728,260,260
507,102,3158,07 August 2022,Sai Book House,NLGC1,Stationary,New Learners's Grammar and Composition 1,0,Non GST,0,1,White,4,4,270,20,54,864,0,864,270,270
508,102,3158,07 August 2022,Sai Book House,LCW1,Stationary,Lucida Cursive writing1,0,Non GST,0,1,White,4,4,90,40,36,216,0,216,90,90
509,102,3158,07 August 2022,Sai Book House,CBPS1,Stationary,Cambridge Primary Science (1),0,Non GST,0,1,White,4,4,710,25,177.5,2130,0,2130,710,710
510,102,3158,07 August 2022,Sai Book House,AM1,Stationary,Alpha Maths (1),0,Non GST,0,1,White,4,4,395,25,98.75,1185,0,1185,395,395
511,103,2598,07 August 2022,Sai Book House,NLGC1,Stationary,New Learners's Grammar and Composition 1,0,Non GST,0,1,White,12,12,270,20,54,2592,0,2592,270,270
512,103,2598,07 August 2022,Sai Book House,LCW1,Stationary,Lucida Cursive writing1,0,Non GST,0,1,White,12,12,90,40,36,648,0,648,90,90
513,103,2598,07 August 2022,Sai Book House,AM1,Stationary,Alpha Maths (1),0,Non GST,0,1,White,12,12,395,25,98.75,3555,0,3555,395,395
514,103,2598,07 August 2022,Sai Book House,CBPS1,Stationary,Cambridge Primary Science (1),0,Non GST,0,1,White,12,12,710,25,177.5,6390,0,6390,710,710
515,103,2598,07 August 2022,Sai Book House,TS1,Stationary,Telugu Sahithi 1,0,Non GST,0,1,White,12,12,165,40,66,1188,0,1188,165,165
516,103,2598,07 August 2022,Sai Book House,PL DRG60,Stationary,Plain Drawing 60 pgs,0,Non GST,0,60,White,45,45,34.85,0,0,1568.25,0,1568.25,60,60
517,103,2598,07 August 2022,Sai Book House,RSNB60,Stationary,Regular Short Note book 60,0,Non GST,0,60,White,12,12,10.75,0,0,129,0,129,20,20
518,103,2598,07 August 2022,Sai Book House,NLGC3,Stationary,New Learners's Grammar and Composition 3,0,Non GST,0,3,White,15,15,345,20,69,4140,0,4140,345,345
519,103,2598,07 August 2022,Sai Book House,FC2,Stationary,Friday Comprehension 2,0,Non GST,0,2,White,15,15,230,20,46,2760,0,2760,230,230
520,103,2598,07 August 2022,Sai Book House,AM3,Stationary,Alpha Maths (3),0,Non GST,0,3,White,15,15,485,25,121.25,5456.25,0,5456.25,485,485
521,103,2598,07 August 2022,Sai Book House,CBPS3,Stationary,Cambridge Primary Science (3)New Edition,0,Non GST,0,3,White,15,15,710,25,177.5,7987.5,0,7987.5,710,710
522,103,2598,07 August 2022,Sai Book House,JE,Stationary,Junior English,0,Non GST,0,0,White,15,15,360,30,108,3780,0,3780,360,360
523,103,2598,07 August 2022,Sai Book House,STVB2,Stationary,Sharada Telugu Vachakamu Book 2,0,Non GST,0,2,White,15,15,175,40,70,1575,0,1575,175,175
524,103,2598,07 August 2022,Sai Book House,HG2,Stationary,Hindi Gnan book 2,0,Non GST,0,2,White,15,15,165,40,66,1485,0,1485,165,165
525,103,2598,07 August 2022,Sai Book House,LCW2,Stationary,Lucida Cursive writing-2,0,Non GST,0,2,White,15,15,90,40,36,810,0,810,90,90
526,103,2598,07 August 2022,Sai Book House,NLGC5,Stationary,New Learners's Grammar and Composition 5,0,Non GST,0,5,White,15,15,355,20,71,4260,0,4260,355,355
527,103,2598,07 August 2022,Sai Book House,PC2,Stationary,Primary Comprehension (2),Cambridge,Non GST,0,2,White,15,15,260,30,78,2730,0,2730,260,260
528,103,2598,07 August 2022,Sai Book House,CBPS5,Stationary,Cambridge Primary Science (5)New Edition,0,Non GST,0,5,White,15,15,710,25,177.5,7987.5,0,7987.5,710,710
529,103,2598,07 August 2022,Sai Book House,AM5,Stationary,Alpha Maths (5),0,Non GST,0,5,White,15,15,490,25,122.5,5512.5,0,5512.5,490,490
530,103,2598,07 August 2022,Sai Book House,STVB4,Stationary,Sharada Telugu Vachakamu Book 4,0,Non GST,0,4,White,15,15,185,40,74,1665,0,1665,185,185
531,103,2598,07 August 2022,Sai Book House,SHPP4,Stationary,Sadbhavana Hindi Patyak pusthak 4,0,Non GST,0,4,White,15,15,126,40,50.4,1134,0,1134,126,126
532,103,2598,07 August 2022,Sai Book House,CRN200,Stationary,Crown 200 PGS,0,Non GST,0,200,White,1165,1165,29.5,0,0,34367.5,0,34367.5,55,55
533,118,3309,03 March 2023,Sai Book House,ENGFF10,Stationary,First flight 10,0,Non GST,0,0,White,161,161,0,0,0,0,0,14490,90,90
534,118,3309,03 March 2023,Sai Book House,TLSM10,Stationary,Telugu Question Bank 10,0,Non GST,0,0,White,121,121,0,0,0,0,0,60500,500,500
535,118,3309,03 March 2023,Sai Book House,MAT10,Stationary,Maths 10,0,Non GST,0,0,White,161,161,0,0,0,0,0,25760,160,160
536,118,3309,03 March 2023,Sai Book House,MATLA10,Stationary,Maths Lab activity 10,0,Non GST,0,0,White,161,161,0,0,0,0,0,72450,450,450
537,118,3309,03 March 2023,Sai Book House,SCI10,Stationary,Science10,0,Non GST,0,0,White,161,161,0,0,0,0,0,31395,195,195
538,118,3309,03 March 2023,Sai Book House,SCILA10,Stationary,Science Lab activity 10,0,Non GST,0,0,White,161,161,0,0,0,0,0,72450,450,450
539,118,3309,03 March 2023,Sai Book House,POL10,Stationary,Politics10,0,Non GST,0,0,White,161,161,0,0,0,0,0,14490,90,90
540,118,3309,03 March 2023,Sai Book House,HIS10,Stationary,History10,0,Non GST,0,0,White,161,161,0,0,0,0,0,20125,125,125
541,118,3309,03 March 2023,Sai Book House,GEO10,Stationary,Geography10,0,Non GST,0,0,White,161,161,0,0,0,0,0,14490,90,90
542,118,3309,03 March 2023,Sai Book House,ECO10,Stationary,Economics10,0,Non GST,0,0,White,161,161,0,0,0,0,0,12075,75,75
543,118,3309,03 March 2023,Sai Book House,HPA10,Stationary,Health and physical activity10,0,Non GST,0,0,White,161,161,0,0,0,0,0,21574,134,134
544,118,3309,03 March 2023,Sai Book House,HINSP10,Stationary,Sparsh10,0,Non GST,0,0,White,40,40,0,0,0,0,0,3200,80,80
545,118,3309,03 March 2023,Sai Book House,HINSN10,Stationary,Sanchayan10,0,Non GST,0,0,White,40,40,0,0,0,0,0,1600,40,40
546,118,3309,03 March 2023,Sai Book House,ENGFP10,Stationary,Footprints10,0,Non GST,0,0,White,161,161,0,0,0,0,0,6440,40,40
547,118,3309,03 March 2023,Sai Book House,ENGWE10,Stationary,words and expressions10- 2,0,Non GST,0,0,White,161,161,0,0,0,0,0,21735,135,135
548,118,3309,03 March 2023,Sai Book House,CRN200,Stationary,Crown 200 PGS,0,Non GST,0,200,White,960,960,0,0,0,0,0,67200,70,70
549,118,3309,03 March 2023,Sai Book House,CRN100,Stationary,Crown 100 PGS,0,Non GST,0,100,White,1200,1200,0,0,0,0,0,45600,38,38
550,118,3309,03 March 2023,Sai Book House,A4200,Stationary,A4 200 Long Note book,0,Non GST,0,200,White,720,720,0,0,0,0,0,50400,70,70
551,118,3309,03 March 2023,Sai Book House,A4100,Stationary,A4 100 Long Note book,0,Non GST,0,100,White,240,240,0,0,0,0,0,9600,40,40
552,118,3309,03 March 2023,Sai Book House,GRPBK10,Stationary,Graph Book,0,Non GST,0,0,White,240,240,0,0,0,0,0,5280,22,22
553,122,0,03 March 2023,Sai Book House,ENGMOM9,Stationary,Moments,NCERT,EX-TAX,0,9,White,143,143,0,0,0,0,0,5720,40,40
554,122,0,03 March 2023,Sai Book House,TELSGD9,Stationary,Singidi 1,SCERT,EX-TAX,0,9,White,115,115,0,0,0,0,0,11845,103,103
555,122,0,03 March 2023,Sai Book House,TELSM9,Stationary,TEL Study material 9,Sri Sai publications,EX-TAX,0,9,White,115,115,0,0,0,0,0,40250,350,350
556,122,0,03 March 2023,Sai Book House,MAT9,Stationary,Mathematics 9,NCERT,EX-TAX,0,9,White,143,143,155,0,0,22165,0,22165,155,155
557,122,0,03 March 2023,Sai Book House,MATLA9,Stationary,Maths Lab activity book 9,Prachi,EX-TAX,0,9,White,143,143,0,0,0,0,0,64350,450,450
558,122,0,03 March 2023,Sai Book House,SCI9,Stationary,Science 9,NCERT,EX-TAX,0,9,White,143,143,150,0,0,21450,0,21450,150,150
559,122,0,03 March 2023,Sai Book House,SCILA9,Stationary,Science Lab activity book 9,NCERT,EX-TAX,0,9,White,143,143,0,0,0,0,0,64350,450,450
560,122,0,03 March 2023,Sai Book House,HIS9,Stationary,History,NCERT,EX-TAX,0,9,White,143,143,115,0,0,16445,0,16445,115,115
561,122,0,03 March 2023,Sai Book House,POL9,Stationary,POLITICS9,NCERT,EX-TAX,0,9,White,143,143,80,0,0,11440,0,11440,80,80
562,122,0,03 March 2023,Sai Book House,GEO9,Stationary,GEOGRAPHY 9,NCERT,EX-TAX,0,9,White,143,143,55,0,0,7865,0,7865,55,55
563,122,0,03 March 2023,Sai Book House,ECO9,Stationary,ECONOMICES 9,NCERT,EX-TAX,0,9,White,143,143,50,0,0,7150,0,7150,50,50
564,122,0,03 March 2023,Sai Book House,HPA9,Stationary,Health And Physical Activity 9,Ratna Sagar,EX-TAX,0,9,White,143,143,0,0,0,0,0,19162,134,134
565,122,0,03 March 2023,Sai Book House,ENGBEE9,Stationary,Beehive9,NCERT,EX-TAX,0,9,White,143,143,0,0,0,0,0,10725,75,75
566,122,0,03 March 2023,Sai Book House,ENGWE9,Stationary,Words and Expressions 9,NCERT,EX-TAX,0,9,White,143,143,0,0,0,0,0,17160,120,120
567,123,0,15/03/2023,Sai Book House,CGE8N,Stationary,Cambridge Global English 8,Cambridge,EX-TAX,0,8,White,180,180,0,0,0,0,0,306000,1700,1700
568,123,0,15/03/2023,Sai Book House,MATLA8,Stationary,Maths Lab activity 8,Parchi,EX-TAX,0,8,White,180,180,0,0,0,0,0,57600,320,320
569,123,0,15/03/2023,Sai Book House,SCI8N,Stationary,Living Science 8,Ratna Sagar,EX-TAX,0,8,White,180,180,0,0,0,0,0,122220,679,679
570,123,0,15/03/2023,Sai Book House,SCILA8,Stationary,Science Lab activity 8,Parchi,EX-TAX,0,8,White,180,180,0,0,0,0,0,57600,320,320
571,123,0,15/03/2023,Sai Book House,SOCL8,Stationary,Integrated Social Science 8,Ratna Sagar,EX-TAX,0,8,White,180,180,0,0,0,0,0,122220,679,679
572,123,0,15/03/2023,Sai Book House,Hind8,Stationary,Bal Vasanth 3,SCERT,EX-TAX,0,8,White,44,44,0,0,0,0,0,2860,65,65
573,123,0,15/03/2023,Sai Book House,CGE7N,Stationary,Cambridge Global English 7,Cambridge,EX-TAX,0,7,White,215,215,0,0,0,0,0,365500,1700,1700
574,123,0,15/03/2023,Sai Book House,C7NV,Stationary,Nava Vasantham-2,S.A. PRINTERS,EX-TAX,0,7,White,171,171,0,0,0,0,0,16929,99,99
575,123,0,15/03/2023,Sai Book House,C7BBN,Stationary,Bal Bagicha-2,S.A PRINERS,EX-TAX,0,7,White,171,171,0,0,0,0,0,7866,46,46
576,123,0,15/03/2023,Sai Book House,MATLA7,Stationary,Maths Lab activity 7,Prachi,EX-TAX,0,7,White,215,215,0,0,0,0,0,68800,320,320
577,123,0,15/03/2023,Sai Book House,SCI7N,Stationary,Living Science 7,Ratna sagar,EX-TAX,0,7,White,215,215,0,0,0,0,0,139535,649,649
578,123,0,15/03/2023,Sai Book House,SCILA7,Stationary,Science Lab activity 7,Parchi,EX-TAX,0,7,White,215,215,0,0,0,0,0,68800,320,320
579,123,0,15/03/2023,Sai Book House,SOCL7,Stationary,Integrated Social Science 7,Ratna sagar,EX-TAX,0,7,White,215,215,0,0,0,0,0,137385,639,639
580,123,0,15/03/2023,Sai Book House,VAS7,Stationary,7th Class VASANTH-2,S.A. PRINTERS,EX-TAX,0,7,White,45,45,0,0,0,0,0,2925,65,65
581,123,0,15/03/2023,Sai Book House,VENL7,Stationary,7th Class VENNELA-2,J. S. Gupta and sons,EX-TAX,0,7,White,45,45,0,0,0,0,0,2880,64,64
582,123,0,15/03/2023,Sai Book House,GRPBK10,Stationary,Graph Book,0,EX-TAX,0,0,White,180,180,0,0,0,0,0,3960,22,22
583,123,0,15/03/2023,Sai Book House,A4100,Stationary,A4 100 Long Note book,0,EX-TAX,0,100,White,495,495,0,0,0,0,0,19800,40,40
584,123,0,15/03/2023,Sai Book House,A4200,Stationary,A4 200 Long Note book,0,EX-TAX,0,200,White,1980,1980,0,0,0,0,0,138600,70,70
585,123,0,15/03/2023,Sai Book House,CRN100,Stationary,Crown 100 PGS,0,EX-TAX,0,100,White,160,160,0,0,0,0,0,6080,38,38
586,123,0,15/03/2023,Sai Book House,CRN200,Stationary,Crown 200 PGS,0,EX-TAX,0,200,White,4295,4295,0,0,0,0,0,300650,70,70
587,123,0,15/03/2023,Sai Book House,GRPBK10,Stationary,Graph Book,0,EX-TAX,0,0,White,180,180,0,0,0,0,0,3960,22,22
588,123,0,15/03/2023,Sai Book House,A4100,Stationary,A4 100 Long Note book,0,EX-TAX,12,100,White,735,735,24,0,0,17640,2116.8,19756.8,40,40
589,123,0,15/03/2023,Sai Book House,A4200,Stationary,A4 200 Long Note book,0,EX-TAX,12,200,White,2700,2700,42,0,0,113400,13608,127008,70,70
590,123,0,15/03/2023,Sai Book House,CRN100,Stationary,Crown 100 PGS,0,EX-TAX,12,100,White,1360,1360,22.8,0,0,31008,3720.96,34728.96,38,38
591,123,0,15/03/2023,Sai Book House,CRN200,Stationary,Crown 200 PGS,0,EX-TAX,12,200,White,5255,5255,42,0,0,220710,26485.2,247195.2,70,70
592,123,0,15/03/2023,Sai Book House,HINVEN8,Stationary,Vennela 3,SCERT,EX-TAX,0,8,White,50,50,0,0,0,0,0,2750,55,55
